arr_teff_coolstar,arr_t0roche_coolstar_Earth,arr_t0roche_coolstar_Earth_lower,arr_t0roche_coolstar_Earth_upper,arr_t0roche_coolstar_SuperEarth,arr_t0roche_coolstar_SuperEarth_lower,arr_t0roche_coolstar_SuperEarth_upper
4.474949899799599734e+03,3.134641415088145095e+03,3.117485440514188667e+03,3.156984802800081525e+03,3.261833332912578044e+03,3.243981233640687606e+03,3.285083330969192957e+03
4.480761523046092407e+03,3.141128695054718719e+03,3.123961069760548071e+03,3.163417802312078493e+03,3.268583842215827644e+03,3.250719619481469636e+03,3.291777357321885574e+03
4.486573146292585079e+03,3.147611768618556653e+03,3.130432061149293986e+03,3.169847057147188934e+03,3.275329974436394878e+03,3.257453179277880736e+03,3.298467487052836987e+03
4.492384769539077752e+03,3.154090587001865515e+03,3.136898368699955427e+03,3.176272524992814851e+03,3.282071678817268094e+03,3.264181865183734317e+03,3.305153676132562850e+03
4.498196392785571334e+03,3.160565101300845981e+03,3.143359946287359890e+03,3.182694163422692782e+03,3.288808904470314246e+03,3.270905629202275577e+03,3.311835880413303585e+03
4.504008016032064006e+03,3.167035262484509985e+03,3.149816747640654285e+03,3.189111929896072979e+03,3.295541600375054259e+03,3.277624423185152409e+03,3.318514055628165352e+03
4.509819639278557588e+03,3.173501021393499741e+03,3.156268726342324953e+03,3.195525781756869947e+03,3.302269715377428838e+03,3.284338198831404043e+03,3.325188157390239667e+03
4.515631262525050261e+03,3.179962328738883571e+03,3.162715835827194041e+03,3.201935676232813421e+03,3.308993198188547467e+03,3.291046907686414215e+03,3.331858141191718914e+03
4.521442885771542933e+03,3.186419135100973563e+03,3.169158029381431788e+03,3.208341570434604364e+03,3.315711997383457856e+03,3.297750501140882079e+03,3.338523962403018686e+03
4.527254509018035606e+03,3.192871390928116398e+03,3.175595260141542894e+03,3.214743421355055034e+03,3.322426061399888113e+03,3.304448930429767188e+03,3.345185576271881473e+03
4.533066132264529188e+03,3.199319046535487814e+03,3.182027481093351980e+03,3.221141185868231332e+03,3.329135338536989366e+03,3.311142146631237665e+03,3.351842937922486271e+03
4.538877755511021860e+03,3.205762052103864335e+03,3.188454645070973584e+03,3.227534820728574687e+03,3.335839776954065655e+03,3.317830100665595182e+03,3.358496002354531356e+03
4.544689378757515442e+03,3.212200357678428190e+03,3.194876704755795345e+03,3.233924282570046216e+03,3.342539324669316557e+03,3.324512743294214488e+03,3.365144724442349343e+03
4.550501002004008114e+03,3.218633913167523588e+03,3.201293612675428903e+03,3.240309527905238610e+03,3.349233929558560703e+03,3.331190025118459289e+03,3.371789058933976776e+03
4.556312625250500787e+03,3.225062668341427980e+03,3.207705321202655796e+03,3.246690513124492554e+03,3.355923539353939759e+03,3.337861896578576761e+03,3.378428960450239629e+03
4.562124248496993459e+03,3.231486572831127432e+03,3.214111782554390174e+03,3.253067194495013609e+03,3.362608101642656948e+03,3.344528307952623891e+03,3.385064383483832898e+03
4.567935871743487041e+03,3.237905576127054246e+03,3.220512948790599239e+03,3.259439528159979545e+03,3.369287563865656466e+03,3.351189209355342882e+03,3.391695282398387008e+03
4.573747494989979714e+03,3.244319627577843676e+03,3.226908771813232761e+03,3.265807470137627661e+03,3.375961873316331548e+03,3.357844550737045665e+03,3.398321611427527841e+03
4.579559118236473296e+03,3.250728676389083375e+03,3.233299203365148514e+03,3.272170976320369391e+03,3.382630977139225251e+03,3.364494281882497035e+03,3.404943324673946790e+03
4.585370741482965968e+03,3.257132671622037378e+03,3.239684195029015882e+03,3.278530002473855802e+03,3.389294822328699865e+03,3.371138352409775962e+03,3.411560376108431683e+03
4.591182364729458641e+03,3.263531562192382808e+03,3.246063698226220367e+03,3.284884504236077191e+03,3.395953355727623148e+03,3.377776711769126905e+03,3.418172719568930461e+03
4.596993987975952223e+03,3.269925296868936584e+03,3.252437664215757195e+03,3.291234437116435856e+03,3.402606524026044099e+03,3.384409309241824303e+03,3.424780308759583932e+03
4.602805611222444895e+03,3.276313824272351667e+03,3.258806044093107630e+03,3.297579756494811136e+03,3.409254273759836451e+03,3.391036093938983868e+03,3.431383097249755792e+03
4.608617234468937568e+03,3.282697092873857855e+03,3.265168788789128484e+03,3.303920417620630815e+03,3.415896551309384904e+03,3.397657014800424804e+03,3.437981038473064473e+03
4.614428857715431150e+03,3.289075050993926197e+03,3.271525849068896605e+03,3.310256375611918429e+03,3.422533302898202237e+03,3.404272020593456546e+03,3.444574085726393150e+03
4.620240480961923822e+03,3.295447646800983875e+03,3.277877175530581098e+03,3.316587585454356031e+03,3.429164474591585986e+03,3.410881059911705961e+03,3.451162192168910678e+03
4.626052104208416495e+03,3.301814828310099074e+03,3.284222718604284182e+03,3.322914002000325127e+03,3.435790012295251472e+03,3.417484081173917730e+03,3.457745310821080693e+03
4.631863727454910077e+03,3.308176543381646752e+03,3.290562428550878849e+03,3.329235579967941248e+03,3.442409861753944369e+03,3.424081032622738803e+03,3.464323394563650709e+03
4.637675350701402749e+03,3.314532739719986694e+03,3.296896255460830616e+03,3.335552273940092618e+03,3.449023968550063728e+03,3.430671862323493770e+03,3.470896396136652584e+03
4.643486973947896331e+03,3.320883364872127913e+03,3.303224149253025644e+03,3.341864038363454256e+03,3.455632278102275905e+03,3.437256518162965676e+03,3.477464268138380703e+03
4.649298597194389004e+03,3.327228366226372600e+03,3.309546059673568834e+03,3.348170827547523004e+03,3.462234735664098935e+03,3.443834947848148204e+03,3.484026963024382439e+03
4.655110220440881676e+03,3.333567691010972339e+03,3.315861936294586940e+03,3.354472595663612992e+03,3.468831286322504184e+03,3.450407098904992381e+03,3.490584433106416327e+03
4.660921843687374349e+03,3.339901286292758869e+03,3.322171728513016660e+03,3.360769296743875202e+03,3.475421874996496626e+03,3.456972918677155576e+03,3.497136630551433882e+03
4.666733466933867930e+03,3.346229098975767101e+03,3.328475385549375460e+03,3.367060884680275649e+03,3.482006446435678299e+03,3.463532354324713651e+03,3.503683507380510036e+03
4.672545090180360603e+03,3.352551075799869068e+03,3.334772856446531478e+03,3.373347313223604488e+03,3.488584945218824032e+03,3.470085352822889490e+03,3.510225015467815865e+03
4.678356713426854185e+03,3.358867163339361014e+03,3.341064090068467067e+03,3.379628535982449193e+03,3.495157315752418526e+03,3.476631860960756512e+03,3.516761106539550383e+03
4.684168336673346857e+03,3.365177308001595520e+03,3.347349035099014600e+03,3.385904506422171380e+03,3.501723502269225719e+03,3.483171825339931274e+03,3.523291732172876891e+03
4.689979959919839530e+03,3.371481456025547232e+03,3.353627640040593178e+03,3.392175177863876343e+03,3.508283448826800850e+03,3.489705192373256523e+03,3.529816843794844772e+03
4.695791583166332202e+03,3.377779553480408140e+03,3.359899853212944890e+03,3.398440503483377142e+03,3.514837099306027540e+03,3.496231908283482881e+03,3.536336392681321286e+03
4.701603206412825784e+03,3.384071546264162862e+03,3.366165622751828778e+03,3.404700436310142777e+03,3.521384397409635312e+03,3.502751919101914154e+03,3.542850329955886536e+03
4.707414829659318457e+03,3.390357380102137995e+03,3.372424896607736173e+03,3.410954929226240893e+03,3.527925286660688926e+03,3.509265170667070834e+03,3.549358606588740713e+03
4.713226452905812039e+03,3.396637000545576939e+03,3.378677622544579663e+03,3.417203934965288681e+03,3.534459710401107259e+03,3.515771608623320844e+03,3.555861173395609057e+03
4.719038076152304711e+03,3.402910352970169242e+03,3.384923748138371138e+03,3.423447406111367854e+03,3.540987611790129449e+03,3.522271178419508942e+03,3.562357981036615456e+03
4.724849699398797384e+03,3.409177382574589501e+03,3.391163220775892114e+03,3.429685295097958715e+03,3.547508933802801948e+03,3.528763825307570642e+03,3.568848980015168308e+03
4.730661322645290056e+03,3.415438034379020792e+03,3.397395987653343582e+03,3.435917554206841942e+03,3.554023619228432835e+03,3.535249494341128866e+03,3.575334120676826387e+03
4.736472945891783638e+03,3.421692253223672196e+03,3.403621995775004052e+03,3.442144135567018111e+03,3.560531610669054317e+03,3.541728130374094690e+03,3.581813353208163335e+03
4.742284569138276311e+03,3.427939983767267677e+03,3.409841191951843484e+03,3.448364991153590381e+03,3.567032850537852937e+03,3.548199678059228063e+03,3.588286627635613968e+03
4.748096192384769893e+03,3.434181170485563143e+03,3.416053522800164046e+03,3.454580072786666733e+03,3.573527281057617074e+03,3.554664081846722638e+03,3.594753893824327406e+03
4.753907815631262565e+03,3.440415757669800769e+03,3.422258934740195855e+03,3.460789332130234470e+03,3.580014844259140318e+03,3.561121285982742847e+03,3.601215101476998825e+03
4.759719438877755238e+03,3.446643689425198772e+03,3.428457373994691807e+03,3.466992720691031082e+03,3.586495481979640772e+03,3.567571234507965983e+03,3.607670200132691207e+03
4.765531062124248820e+03,3.452864909669398912e+03,3.434648786587529230e+03,3.473190189817406917e+03,3.592969135861149425e+03,3.574013871256118819e+03,3.614119139165656179e+03
4.771342685370741492e+03,3.459079362130924892e+03,3.440833118342253783e+03,3.479381690698186958e+03,3.599435747348905352e+03,3.580449139852474218e+03,3.620561867784144397e+03
4.777154308617234165e+03,3.465286990347610754e+03,3.447010314880662918e+03,3.485567174361508023e+03,3.605895257689721802e+03,3.586876983712365927e+03,3.626998335029198643e+03
4.782965931863727747e+03,3.471487737665029726e+03,3.453180321621338862e+03,3.491746591673664170e+03,3.612347607930350023e+03,3.593297346039666991e+03,3.633428489773453748e+03
4.788777555110220419e+03,3.477681547234903064e+03,3.459343083778180699e+03,3.497919893337920257e+03,3.618792738915820792e+03,3.599710169825265439e+03,3.639852280719898772e+03
4.794589178356713091e+03,3.483868362013506157e+03,3.465498546358928252e+03,3.504087029893348699e+03,3.625230591287791867e+03,3.606115397845521784e+03,3.646269656400669191e+03
4.800400801603206673e+03,3.490048124760056908e+03,3.471646654163665971e+03,3.510247951713624843e+03,3.631661105482866333e+03,3.612512972660716059e+03,3.652680565175789525e+03
4.806212424849699346e+03,3.496220778035081366e+03,3.477787351783315444e+03,3.516402609005826434e+03,3.638084221730890931e+03,3.618902836613479849e+03,3.659084955231929598e+03
4.812024048096192928e+03,3.502386264198803019e+03,3.483920583598117446e+03,3.522550951809238995e+03,3.644499880053288052e+03,3.625284931827211949e+03,3.665482774581158537e+03
4.817835671342685600e+03,3.508544525409459766e+03,3.490046293776089897e+03,3.528692929994114820e+03,3.650908020261293132e+03,3.631659200204480840e+03,3.671873971059652376e+03
4.823647294589178273e+03,3.514695503621672742e+03,3.496164426271481716e+03,3.534828493260459254e+03,3.657308581954264810e+03,3.638025583425408968e+03,3.678258492326430314e+03
4.829458917835670945e+03,3.520839140584757843e+03,3.502274924823213496e+03,3.540957591136789233e+03,3.663701504517925514e+03,3.644384022946055211e+03,3.684636285862070508e+03
4.835270541082164527e+03,3.526975377841035879e+03,3.508377732953298619e+03,3.547080172978875908e+03,3.670086727122606135e+03,3.650734459996770966e+03,3.691007298967389033e+03
4.841082164328657200e+03,3.533104156724135464e+03,3.514472793965241181e+03,3.553196187968491813e+03,3.676464188721473420e+03,3.657076835580528041e+03,3.697371478762149309e+03
4.846893787575150782e+03,3.539225418357280887e+03,3.520560050942449379e+03,3.559305585112144399e+03,3.682833828048756004e+03,3.663411090471275656e+03,3.703728772183734691e+03
4.852705410821643454e+03,3.545339103651558162e+03,3.526639446746589329e+03,3.565408313239786821e+03,3.689195583617932698e+03,3.669737165212221498e+03,3.710079125985808787e+03
4.858517034068136127e+03,3.551445153304174255e+03,3.532710924015974342e+03,3.571504321003537825e+03,3.695549393719929412e+03,3.676055000114158702e+03,3.716422486736990322e+03
4.864328657314628799e+03,3.557543507796705399e+03,3.538774425163884644e+03,3.577593556876368893e+03,3.701895196421287437e+03,3.682364535253715076e+03,3.722758800819476619e+03
4.870140280561122381e+03,3.563634107393315389e+03,3.544829892376926637e+03,3.583675969150806850e+03,3.708232929562315803e+03,3.688665710471647799e+03,3.729088014427700728e+03
4.875951903807615054e+03,3.569716892138976164e+03,3.550877267613333515e+03,3.589751505937595084e+03,3.714562530755238640e+03,3.694958465371074453e+03,3.735410073566935807e+03
4.881763527054108636e+03,3.575791801857675637e+03,3.556916492601276332e+03,3.595820115164379331e+03,3.720883937382330714e+03,3.701242739315715426e+03,3.741724924051927246e+03
4.887575150300601308e+03,3.581858776150585072e+03,3.562947508837137320e+03,3.601881744574336153e+03,3.727197086594000211e+03,3.707518471428095836e+03,3.748032511505469301e+03
4.893386773547093981e+03,3.587917754394236908e+03,3.568970257583791408e+03,3.607936341724850536e+03,3.733501915306914270e+03,3.713785600587761564e+03,3.754332781357020394e+03
4.899198396793586653e+03,3.593968675738687580e+03,3.574984679868855892e+03,3.613983853986118447e+03,3.739798360202065396e+03,3.720044065429452530e+03,3.760625678841259742e+03
4.905010020040080235e+03,3.600011479105648959e+03,3.580990716482925563e+03,3.620024228539785327e+03,3.746086357722839693e+03,3.726293804341268697e+03,3.766911148996663542e+03
4.910821643286572908e+03,3.606046103186595246e+03,3.586988307977787827e+03,3.626057412377546825e+03,3.752365844073042808e+03,3.732534755462813337e+03,3.773189136664048874e+03
4.916633266533066490e+03,3.612072486440902139e+03,3.592977394664633721e+03,3.632083352299754097e+03,3.758636755214964069e+03,3.738766856683331753e+03,3.779459586485127602e+03
4.922444889779559162e+03,3.618090567093906884e+03,3.598957916612238932e+03,3.638101994913989984e+03,3.764899026867358316e+03,3.744990045639814980e+03,3.785722442901018894e+03
4.928256513026051834e+03,3.624100283135008794e+03,3.604929813645134800e+03,3.644113286633653843e+03,3.771152594503468663e+03,3.751204259715102580e+03,3.791977650150779937e+03
4.934068136272545416e+03,3.630101572315702469e+03,3.610893025341760676e+03,3.650117173676516359e+03,3.777397393348979222e+03,3.757409436035955878e+03,3.798225152269901173e+03
4.939879759519038089e+03,3.636094372147631930e+03,3.616847491032583093e+03,3.656113602063262078e+03,3.783633358379994661e+03,3.763605511471098453e+03,3.804464893088793360e+03
4.945691382765530761e+03,3.642078619900615649e+03,3.622793149798233117e+03,3.662102517616043315e+03,3.789860424320977927e+03,3.769792422629284374e+03,3.810696816231270532e+03
4.951503006012024343e+03,3.648054252600647487e+03,3.628729940467585493e+03,3.668083865956983573e+03,3.796078525642674776e+03,3.775970105857295039e+03,3.816920865113012496e+03
4.957314629258517016e+03,3.654021207027885339e+03,3.634657801615852350e+03,3.674057592506709625e+03,3.802287596560021939e+03,3.782138497237956472e+03,3.823136982940018243e+03
4.963126252505009688e+03,3.659979419714625237e+03,3.640576671562620959e+03,3.680023642482829928e+03,3.808487571030034815e+03,3.788297532588097511e+03,3.829345112707035696e+03
4.968937875751502361e+03,3.665928826943252716e+03,3.646486488369915605e+03,3.685981960898433499e+03,3.814678382749677894e+03,3.794447147456533003e+03,3.835545197195990113e+03
4.974749498997995943e+03,3.671869364744173254e+03,3.652387189840216251e+03,3.691932492560551054e+03,3.820859965153713347e+03,3.800587277122002433e+03,3.841737178974390645e+03
4.980561122244489525e+03,3.677800968893738172e+03,3.658278713514449009e+03,3.697875182068625236e+03,3.827032251412539154e+03,3.806717856591079453e+03,3.847921000393735540e+03
4.986372745490982197e+03,3.683723574912134154e+03,3.664160996669979795e+03,3.703809973812946282e+03,3.833195174429994040e+03,3.812838820596080950e+03,3.854096603587880963e+03
4.992184368737474870e+03,3.689637118061256842e+03,3.670033976318575242e+03,3.709736811973078602e+03,3.839348666841144222e+03,3.818950103592948381e+03,3.860263930471411186e+03
4.997995991983967542e+03,3.695541533342582625e+03,3.675897589204341784e+03,3.715655640516297353e+03,3.845492661010073789e+03,3.825051639759104546e+03,3.866422922738002399e+03
5.003807615230461124e+03,3.701436755495004945e+03,3.681751771801662926e+03,3.721566403195967268e+03,3.851627089027625516e+03,3.831143362991300364e+03,3.872573521858743788e+03
5.009619238476953797e+03,3.707322718992644241e+03,3.687596460313081025e+03,3.727469043549947855e+03,3.857751882709128040e+03,3.837225206903421622e+03,3.878715669080475891e+03
5.015430861723447379e+03,3.713199358042657423e+03,3.693431590667185901e+03,3.733363504898958581e+03,3.863866973592111208e+03,3.843297104824279813e+03,3.884849305424084832e+03
5.021242484969940051e+03,3.719066606583005978e+03,3.699257098516482529e+03,3.739249730344941327e+03,3.869972292933990502e+03,3.849358989795402067e+03,3.890974371682806122e+03
5.027054108216432724e+03,3.724924398280229980e+03,3.705072919235232348e+03,3.745127662769409653e+03,3.876067771709742374e+03,3.855410794568780602e+03,3.897090808420499798e+03
5.032865731462925396e+03,3.730772666527183901e+03,3.710878987917252744e+03,3.750997244831776698e+03,3.882153340609556381e+03,3.861452451604585804e+03,3.903198555969912832e+03
5.038677354709418978e+03,3.736611344440732864e+03,3.716675239373731529e+03,3.756858418967658963e+03,3.888228930036431393e+03,3.867483893068888847e+03,3.909297554430917444e+03
5.044488977955911650e+03,3.742440364859472538e+03,3.722461608130983677e+03,3.762711127387191482e+03,3.894294470103807271e+03,3.873505050831330664e+03,3.915387743668754865e+03
5.050300601202405232e+03,3.748259660341389008e+03,3.728238028428220332e+03,3.768555312073299774e+03,3.900349890633128325e+03,3.879515856462797274e+03,3.921469063312236358e+03
5.056112224448897905e+03,3.754069163161517281e+03,3.734004434215265064e+03,3.774390914779975446e+03,3.906395121151403600e+03,3.885516241233045548e+03,3.927541452751950146e+03
5.061923847695390577e+03,3.759868805309564323e+03,3.739760759150268768e+03,3.780217877030529507e+03,3.912430090888742598e+03,3.891506136108322607e+03,3.933604851138442882e+03
5.067735470941883250e+03,3.765658518487514357e+03,3.745506936597367257e+03,3.786036140115817943e+03,3.918454728775851436e+03,3.897485471748935652e+03,3.939659197380377009e+03
5.073547094188376832e+03,3.771438234107225071e+03,3.751242899624380698e+03,3.791845645092474115e+03,3.924468963441541291e+03,3.903454178506847711e+03,3.945704430142684487e+03
5.079358717434870414e+03,3.777207883287972891e+03,3.756968581000415725e+03,3.797646332781102046e+03,3.930472723210166350e+03,3.909412186423188814e+03,3.951740487844695508e+03
5.085170340681363086e+03,3.782967396853995069e+03,3.762683913193481203e+03,3.803438143764472898e+03,3.936465936099074952e+03,3.915359425225775794e+03,3.957767308658250386e+03
5.090981963927855759e+03,3.788716705332014499e+03,3.768388828368085342e+03,3.809221018385685966e+03,3.942448529816026621e+03,3.921295824326609363e+03,3.963784830505800073e+03
5.096793587174348431e+03,3.794455738948703129e+03,3.774083258382791428e+03,3.814994896746324230e+03,3.948420431756553626e+03,3.927221312819327522e+03,3.969792991058475309e+03
5.102605210420841104e+03,3.800184427628171761e+03,3.779767134787750820e+03,3.820759718704598072e+03,3.954381569001351636e+03,3.933135819476648976e+03,3.975791727734157575e+03
5.108416833667334686e+03,3.805902700989397545e+03,3.785440388822216391e+03,3.826515423873448526e+03,3.960331868313602627e+03,3.939039272747771520e+03,3.981780977695511410e+03
5.114228456913828268e+03,3.811610488343631005e+03,3.791102951412027323e+03,3.832261951618658713e+03,3.966271256136274133e+03,3.944931600755769068e+03,3.987760677848010801e+03
5.120040080160320940e+03,3.817307718691807622e+03,3.796754753167067520e+03,3.837999241056932078e+03,3.972199658589426690e+03,3.950812731294932746e+03,3.993730764837945571e+03
5.125851703406813613e+03,3.822994320721888016e+03,3.802395724378695832e+03,3.843727231053956530e+03,3.978117001467449427e+03,3.956682591828109707e+03,3.999691175050402762e+03
5.131663326653306285e+03,3.828670222806206766e+03,3.808025795017158543e+03,3.849445860222454030e+03,3.984023210236293835e+03,3.962541109484004210e+03,4.005641844607242092e+03
5.137474949899798958e+03,3.834335352998775306e+03,3.813644894728965482e+03,3.855155066920201079e+03,3.989918210030676619e+03,3.968388211054445037e+03,4.011582709365029586e+03
5.143286573146292540e+03,3.839989639032574360e+03,3.819252952834229291e+03,3.860854789248044654e+03,3.995801925651256624e+03,3.974223822991622455e+03,4.017513704912978938e+03
5.149098196392786122e+03,3.845633008316808628e+03,3.824849898324008791e+03,3.866544965047884943e+03,4.001674281561774933e+03,3.980047871405321075e+03,4.023434766570849661e+03
5.154909819639278794e+03,3.851265387934121463e+03,3.830435659857583232e+03,3.872225531900644000e+03,4.007535201886166305e+03,3.985860282060082682e+03,4.029345829386832520e+03
5.160721442885771467e+03,3.856886704637811363e+03,3.836010165759739266e+03,3.877896427124229831e+03,4.013384610405652893e+03,3.991660980372384529e+03,4.035246828135433589e+03
5.166533066132264139e+03,3.862496884848999798e+03,3.841573344017992440e+03,3.883557587771451381e+03,4.019222430555805204e+03,3.997449891407744417e+03,4.041137697315302376e+03
5.172344689378757721e+03,3.868095854653773586e+03,3.847125122279797324e+03,3.889208950627938520e+03,4.025048585423559416e+03,4.003226939877828954e+03,4.047018371147064954e+03
5.178156312625250393e+03,3.873683539800294056e+03,3.852665427849740354e+03,3.894850452210021103e+03,4.030862997744220138e+03,4.008992050137514070e+03,4.052888783571129352e+03
5.183967935871743975e+03,3.879259865695886674e+03,3.858194187686667192e+03,3.900482028762618938e+03,4.036665589898422695e+03,4.014745146181914606e+03,4.058748868245469566e+03
5.189779559118236648e+03,3.884824757404099728e+03,3.863711328400817365e+03,3.906103616257068552e+03,4.042456283909077229e+03,4.020486151643387984e+03,4.064598558543383660e+03
5.195591182364729320e+03,3.890378139641710277e+03,3.869216776250898420e+03,3.911715150388964958e+03,4.048235001438249583e+03,4.026214989788499679e+03,4.070437787551235488e+03
5.201402805611221993e+03,3.895919936775751921e+03,3.874710457141154620e+03,3.917316566575969773e+03,4.054001663784075845e+03,4.031931583514970043e+03,4.076266488066179136e+03
5.207214428857715575e+03,3.901450072820431615e+03,3.880192296618382898e+03,3.922907799955579776e+03,4.059756191877545461e+03,4.037635855348561563e+03,4.082084592593836533e+03
5.213026052104208247e+03,3.906968471434096955e+03,3.885662219868911961e+03,3.928488785382906372e+03,4.065498506279348931e+03,4.043327727439950650e+03,4.087892033345983691e+03
5.218837675350701829e+03,3.912475055916121164e+03,3.891120151715600059e+03,3.934059457428418682e+03,4.071228527176639091e+03,4.049007121561587155e+03,4.093688742238208761e+03
5.224649298597194502e+03,3.917969749203761694e+03,3.896566016614711771e+03,3.939619750375640251e+03,4.076946174379757849e+03,4.054673959104458390e+03,4.099474650887505959e+03
5.230460921843687174e+03,3.923452473869002915e+03,3.901999738652848919e+03,3.945169598218868487e+03,4.082651367318951543e+03,4.060328161074886339e+03,4.105249690609913159e+03
5.236272545090179847e+03,3.928923152115351968e+03,3.907421241543788710e+03,3.950708934660839986e+03,4.088344025041040823e+03,4.065969648091242107e+03,4.111013792418071716e+03
5.242084168336673429e+03,3.934381705774604143e+03,3.912830448625319150e+03,3.956237693110373129e+03,4.094024066206048701e+03,4.071598340380649915e+03,4.116766887018783564e+03
5.247895791583167011e+03,3.939828056303572339e+03,3.918227282856014426e+03,3.961755806680002934e+03,4.099691409083803592e+03,4.077214157775631975e+03,4.122508904810541026e+03
5.253707414829659683e+03,3.945262124780784234e+03,3.923611666812010299e+03,3.967263208183575443e+03,4.105345971550495960e+03,4.082817019710757904e+03,4.128239775881030255e+03
5.259519038076152356e+03,3.950683831903134887e+03,3.928983522683693991e+03,3.972759830133829837e+03,4.110987671085203147e+03,4.088406845219194111e+03,4.133959430004611022e+03
5.265330661322645028e+03,3.956093097982538893e+03,3.934342772272419552e+03,3.978245604739959163e+03,4.116616424766393720e+03,4.093983552929287725e+03,4.139667796639783774e+03
5.271142284569137701e+03,3.961489842942474297e+03,3.939689336987119532e+03,3.983720463905118777e+03,4.122232149268346802e+03,4.099547061061044587e+03,4.145364804926588477e+03
5.276953907815631283e+03,3.966873986314577451e+03,3.945023137840941217e+03,3.989184339223950701e+03,4.127834760857592300e+03,4.105097287422621775e+03,4.151050383684037115e+03
5.282765531062124865e+03,3.972245447235121446e+03,3.950344095447794189e+03,3.994637161980052042e+03,4.133424175389262928e+03,4.110634149406741017e+03,4.156724461407475246e+03
5.288577154308617537e+03,3.977604144441519566e+03,3.955652130018897878e+03,4.000078863143418857e+03,4.139000308303439851e+03,4.116157563987095273e+03,4.162386966265919909e+03
5.294388777555110210e+03,3.982949996268743689e+03,3.960947161359257279e+03,4.005509373367892294e+03,4.144563074621437408e+03,4.121667447714677110e+03,4.168037826099407539e+03
5.300200400801602882e+03,3.988282920645740887e+03,3.966229108864140926e+03,4.010928622988540155e+03,4.150112388942067810e+03,4.127163716714121620e+03,4.173676968416267300e+03
5.306012024048095554e+03,3.993602835091774978e+03,3.971497891515468837e+03,4.016336542019036642e+03,4.155648165437840362e+03,4.132646286679940204e+03,4.179304320390389876e+03
5.311823647294589136e+03,3.998909656712751257e+03,3.976753427878203638e+03,4.021733060149005723e+03,4.161170317851127038e+03,4.138115072872768906e+03,4.184919808858471697e+03
5.317635270541082718e+03,4.004203302197497578e+03,3.981995636096669386e+03,4.027118106741344036e+03,4.166678759490307129e+03,4.143569990115536712e+03,4.190523360317221886e+03
5.323446893787575391e+03,4.009483687813994493e+03,3.987224433890843557e+03,4.032491610829497859e+03,4.172173403225829134e+03,4.149010952789610201e+03,4.196114900920532818e+03
5.329258517034068063e+03,4.014750729405579023e+03,3.992439738552616291e+03,4.037853501114739174e+03,4.177654161486270823e+03,4.154437874830894543e+03,4.201694356476640678e+03
5.335070140280560736e+03,4.020004342387095676e+03,3.997641466941984618e+03,4.043203705963398534e+03,4.183120946254331102e+03,4.159850669725880834e+03,4.207261652445253276e+03
5.340881763527054318e+03,4.025244441740998809e+03,4.002829535483211203e+03,4.048542153404053806e+03,4.188573669062772751e+03,4.165249250507641591e+03,4.212816713934619656e+03
5.346693386773546990e+03,4.030470942013417243e+03,4.008003860160948079e+03,4.053868771124715749e+03,4.194012240990327882e+03,4.170633529751804417e+03,4.218359465698605163e+03
5.352505010020040572e+03,4.035683757310190686e+03,4.013164356516305816e+03,4.059183486469977197e+03,4.199436572657575198e+03,4.176003419572458370e+03,4.223889832133717391e+03
5.358316633266533245e+03,4.040882801292820659e+03,4.018310939642889025e+03,4.064486226438119047e+03,4.204846574222729032e+03,4.181358831618024851e+03,4.229407737276103035e+03
5.364128256513025917e+03,4.046067987174433256e+03,4.023443524182758665e+03,4.069776917678191694e+03,4.210242155377429299e+03,4.186699677067062112e+03,4.234913104798510176e+03
5.369939879759518590e+03,4.051239227715633206e+03,4.028562024322387970e+03,4.075055486487082362e+03,4.215623225342435944e+03,4.192025866624056107e+03,4.240405858007230563e+03
5.375751503006012172e+03,4.056396435220353851e+03,4.033666353788536981e+03,4.080321858806518776e+03,4.220989692863306118e+03,4.197337310515121317e+03,4.245885919838986410e+03
5.381563126252504844e+03,4.061539521531651644e+03,4.038756425844086152e+03,4.085575960220075558e+03,4.226341466206019504e+03,4.202633918483676098e+03,4.251353212857815379e+03
5.387374749498998426e+03,4.066668398027439707e+03,4.043832153283844491e+03,4.090817715950113779e+03,4.231678453152542716e+03,4.207915599786070743e+03,4.256807659251883706e+03
5.393186372745491099e+03,4.071782975616183194e+03,4.048893448430279477e+03,4.096047050854725057e+03,4.237000560996339118e+03,4.213182263187148237e+03,4.262249180830308433e+03
5.398997995991983771e+03,4.076883164732542355e+03,4.053940223129203787e+03,4.101263889424602894e+03,4.242307696537847733e+03,4.218433816955760449e+03,4.267677699019898682e+03
5.404809619238476444e+03,4.081968875332959669e+03,4.058972388745426542e+03,4.106468155779924928e+03,4.247599766079881192e+03,4.223670168860231570e+03,4.273093134861917861e+03
5.410621242484970026e+03,4.087040016891199684e+03,4.063989856158328166e+03,4.111659773667149238e+03,4.252876675422993685e+03,4.228891226163765168e+03,4.278495409008741262e+03
5.416432865731463608e+03,4.092096498393849288e+03,4.068992535757407495e+03,4.116838666455821112e+03,4.258138329860789781e+03,4.234096895619804855e+03,4.283884441720540963e+03
5.422244488977956280e+03,4.097138228335736130e+03,4.073980337437766593e+03,4.122004757135328873e+03,4.263384634175163228e+03,4.239287083467334014e+03,4.289260152861902498e+03
5.428056112224448952e+03,4.102165114715327036e+03,4.078953170595519168e+03,4.127157968311612422e+03,4.268615492631505731e+03,4.244461695426103688e+03,4.294622461898411530e+03
